citing_country,citing_year,n_citations,scr_any,scr_majority,expected_scr,excess_scr_any
JP,2013,166,0.40963855421686746,0.07228915662650602,0.017535829379782146,0.3921027248370853
JP,2014,372,0.33064516129032256,0.18010752688172044,0.017535829379782146,0.3131093319105404
JP,2015,160,0.14375,0.125,0.017535829379782146,0.12621417062021784
JP,2016,308,0.4967532467532468,0.09090909090909091,0.017535829379782146,0.4792174173734646
JP,2017,134,0.17164179104477612,0.14925373134328357,0.017535829379782146,0.15410596166499396
JP,2018,336,0.17559523809523808,0.09821428571428571,0.017535829379782146,0.15805940871545593
JP,2019,381,0.2204724409448819,0.07349081364829396,0.017535829379782146,0.20293661156509973
JP,2020,745,0.15302013422818792,0.08590604026845637,0.017535829379782146,0.13548430484840576
JP,2021,434,0.27419354838709675,0.1359447004608295,0.017535829379782146,0.2566577190073146
JP,2022,342,0.18421052631578946,0.0935672514619883,0.017535829379782146,0.1666746969360073
JP,2023,433,0.13856812933025403,0.07390300230946882,0.017535829379782146,0.12103229995047188
JP,2024,599,0.1285475792988314,0.05676126878130217,0.017535829379782146,0.11101174991904925
JP,2025,591,0.25549915397631134,0.077834179357022,0.017535829379782146,0.2379633245965292
NL,2007,96,0.1875,0.11458333333333333,0.03509640067050579,0.1524035993294942
NL,2008,69,0.5797101449275363,0.10144927536231885,0.03509640067050579,0.5446137442570305
NL,2009,253,0.2608695652173913,0.17391304347826086,0.03509640067050579,0.2257731645468855
NL,2010,98,0.3469387755102041,0.14285714285714285,0.03509640067050579,0.3118423748396983
NL,2011,382,0.23821989528795812,0.03664921465968586,0.03509640067050579,0.20312349461745233
NL,2012,154,0.2922077922077922,0.12987012987012986,0.03509640067050579,0.2571113915372864
NL,2013,106,0.44339622641509435,0.11320754716981132,0.03509640067050579,0.40829982574458856
NL,2014,441,0.35827664399092973,0.1746031746031746,0.03509640067050579,0.32318024332042394
NL,2015,357,0.19887955182072828,0.12324929971988796,0.03509640067050579,0.1637831511502225
NL,2016,459,0.45751633986928103,0.06753812636165578,0.03509640067050579,0.42241993919877524
NL,2017,536,0.375,0.08022388059701492,0.03509640067050579,0.3399035993294942
NL,2018,425,0.31529411764705884,0.09411764705882353,0.03509640067050579,0.28019771697655305
NL,2019,587,0.30664395229982966,0.07836456558773425,0.03509640067050579,0.27154755162932387
NL,2020,674,0.3189910979228487,0.08605341246290801,0.03509640067050579,0.2838946972523429
NL,2021,952,0.2647058823529412,0.09663865546218488,0.03509640067050579,0.2296094816824354
NL,2022,1161,0.268733850129199,0.09388458225667529,0.03509640067050579,0.2336374494586932
NL,2023,1083,0.270544783010157,0.11911357340720222,0.03509640067050579,0.2354483823396512
NL,2024,1636,0.29095354523227385,0.10574572127139364,0.03509640067050579,0.25585714456176806
NL,2025,1169,0.2540633019674936,0.10265183917878529,0.03509640067050579,0.21896690129698781
SE,2007,66,0.3484848484848485,0.12121212121212122,0.014362679301535853,0.33412216918331267
SE,2008,97,0.29896907216494845,0.041237113402061855,0.014362679301535853,0.2846063928634126
SE,2009,53,0.16981132075471697,0.16981132075471697,0.014362679301535853,0.15544864145318113
SE,2010,18,0.16666666666666666,0.1111111111111111,0.014362679301535853,0.15230398736513082
SE,2011,220,0.2409090909090909,0.00909090909090909,0.014362679301535853,0.22654641160755506
SE,2012,281,0.18861209964412812,0.08185053380782918,0.014362679301535853,0.17424942034259228
SE,2013,226,0.22566371681415928,0.030973451327433628,0.014362679301535853,0.21130103751262344
SE,2014,111,0.4594594594594595,0.06306306306306306,0.014362679301535853,0.44509678015792364
SE,2015,437,0.15331807780320367,0.006864988558352402,0.014362679301535853,0.13895539850166783
SE,2016,179,0.41899441340782123,0.07262569832402235,0.014362679301535853,0.4046317341062854
SE,2017,170,0.3941176470588235,0.011764705882352941,0.014362679301535853,0.3797549677572877
SE,2018,105,0.11428571428571428,0.05714285714285714,0.014362679301535853,0.09992303498417843
SE,2019,64,0.25,0.109375,0.014362679301535853,0.23563732069846416
SE,2020,303,0.2607260726072607,0.1254125412541254,0.014362679301535853,0.24636339330572488
SE,2021,585,0.28034188034188035,0.07179487179487179,0.014362679301535853,0.2659792010403445
SE,2022,385,0.2051948051948052,0.1038961038961039,0.014362679301535853,0.19083212589326937
SE,2023,283,0.24028268551236748,0.10954063604240283,0.014362679301535853,0.22592000621083164
SE,2024,247,0.21052631578947367,0.08502024291497975,0.014362679301535853,0.19616363648793783
SE,2025,710,0.2549295774647887,0.09718309859154929,0.014362679301535853,0.24056689816325288
US,2007,666,0.7357357357357357,0.5255255255255256,0.2902473572546376,0.4454883784810981
US,2008,625,0.7184,0.5024,0.2902473572546376,0.42815264274536247
US,2009,852,0.7323943661971831,0.4988262910798122,0.2902473572546376,0.44214700894254555
US,2010,1220,0.690983606557377,0.3614754098360656,0.2902473572546376,0.40073624930273943
US,2011,1126,0.7193605683836589,0.31261101243339257,0.2902473572546376,0.42911321112902134
US,2012,1728,0.7100694444444444,0.5179398148148148,0.2902473572546376,0.41982208718980685
US,2013,1621,0.6736582356570019,0.46946329426280076,0.2902473572546376,0.3834108784023643
US,2014,2173,0.7022549470777727,0.5108145421076852,0.2902473572546376,0.4120075898231351
US,2015,1651,0.6880678376741369,0.47122955784373105,0.2902473572546376,0.39782048041949936
US,2016,2310,0.6943722943722944,0.3411255411255411,0.2902473572546376,0.40412493711765685
US,2017,1987,0.638147961751384,0.40714645193759436,0.2902473572546376,0.3479006044967464
US,2018,2889,0.6479750778816199,0.42644513672551054,0.2902473572546376,0.3577277206269823
US,2019,1852,0.6387688984881209,0.4427645788336933,0.2902473572546376,0.34852154123348333
US,2020,2687,0.6509117975437291,0.4019352437662821,0.2902473572546376,0.3606644402890915
US,2021,2866,0.6043265875785067,0.3443824145150035,0.2902473572546376,0.3140792303238691
US,2022,2567,0.5730424620179198,0.39929879236462795,0.2902473572546376,0.2827951047632822
US,2023,2909,0.5747679614987968,0.3482296321760055,0.2902473572546376,0.28452060424415926
US,2024,3630,0.615426997245179,0.3325068870523416,0.2902473572546376,0.32517963999054145
US,2025,4802,0.5741357767596834,0.31986672219908374,0.2902473572546376,0.28388841950504584
