citing_country,n_citations,n_citing_works,endogenous_any_n,endogenous_maj_n,scr_any,scr_majority,n_countries_cited,shannon_entropy,hhi,expected_scr,excess_endogeneity_any,excess_endogeneity_maj,endogeneity_ratio_any,endogeneity_ratio_maj,meets_threshold,z_score_any,p_value_any
MN,120,11,40,3,0.3333333333333333,0.025,26,2.6773523252412903,0.1032215647600263,1.9174980979655963e-4,0.33314158352353673,0.02480825019020344,1738.3763440860216,130.37822580645164,TRUE,238.07793328554916,0
SS,118,7,45,5,0.3813559322033898,0.0423728813559322,22,1.9764122269424655,0.22697175802891761,5.257656075066958e-4,0.3808301665958831,0.041847115748425506,725.3344965104686,80.59272183449652,TRUE,136.65482107548667,0
IS,113,19,56,15,0.49557522123893805,0.13274336283185842,32,2.697498209555861,0.10997167341962781,3.4638675318088193e-4,0.49522883448575716,0.13239697607867754,1430.6991150442477,383.222977243995,TRUE,207.56571884455602,0
MT,110,14,28,10,0.2545454545454545,0.09090909090909091,30,2.6741982731897616,0.11734693877551021,5.072091743005771e-4,0.25403824537115394,0.09040188173479033,501.85498891352546,179.23392461197338,TRUE,112.45285010003086,0
IQ,96,7,10,6,0.10416666666666667,0.0625,43,3.2384326455414723,0.06685698854210871,4.6391083015296687e-4,0.1037027558365137,0.062036089169847035,224.5402777777778,134.72416666666666,FALSE,NA,NA
TZ,92,6,7,7,0.07608695652173914,0.07608695652173914,29,2.3821783022231466,0.21966984016071273,3.587577086516277e-4,0.07572819881308751,0.07572819881308751,212.08452023988008,212.08452023988008,FALSE,NA,NA
BA,78,7,10,4,0.1282051282051282,0.05128205128205128,36,3.0810260097584767,0.07493141289437585,2.474191094149157e-4,0.12795770909571327,0.05103463217263637,518.1698717948717,207.26794871794868,FALSE,NA,NA
MW,78,4,9,7,0.11538461538461539,0.08974358974358974,26,2.3122891440610935,0.21819534488255923,1.3608051017820362e-4,0.11524853487443719,0.08960750923341154,847.9143356643357,659.4889277389277,FALSE,NA,NA
BH,72,4,25,1,0.3472222222222222,0.013888888888888888,34,2.7204202879263253,0.1546166147630671,2.041207652673054e-4,0.3470181014569549,0.013684768123621583,1701.0627104377104,68.04250841750842,FALSE,NA,NA
ET,69,6,6,2,0.08695652173913043,0.028985507246376812,26,2.6829902821068474,0.11361014994232989,2.28862676208797e-4,0.08672765906292164,0.028756644570168015,379.95064629847235,126.65021543282413,FALSE,NA,NA
LB,69,4,13,1,0.18840579710144928,0.014492753623188406,39,3.1498636118700087,0.06555863342566944,5.072091743005771e-4,0.1878985879271487,0.013985544448887829,371.45581477553907,28.573524213503003,FALSE,NA,NA
RE,68,1,51,0,0.75,0,13,1.5259811728414694,0.39506172839506176,1.8556433206118676e-5,0.7499814435667939,-1.8556433206118676e-5,40417.25,0,FALSE,NA,NA
ZM,68,3,6,1,0.08823529411764706,0.014705882352941176,32,3.0196187374856622,0.08109504132231404,1.2989503244283072e-4,0.08810539908520423,0.014575987320498345,679.281512605042,113.21358543417367,FALSE,NA,NA
TJ,61,1,28,0,0.45901639344262296,0,24,2.6613816521058857,0.09165895126672839,5.566929961835602e-5,0.4589607241430046,-5.566929961835602e-5,8245.413479052824,0,FALSE,NA,NA
GT,60,1,4,0,0.06666666666666667,0,27,2.8405878981408352,0.0931046975003019,4.948382188298313e-5,0.06661718284478368,-4.948382188298313e-5,1347.2416666666666,0,FALSE,NA,NA
BN,59,4,19,12,0.3220338983050847,0.2033898305084746,29,2.817617350035473,0.0912763539957076,1.9793528753193253e-4,0.3218359630175528,0.20319189522094266,1626.965572033898,1027.5572033898306,FALSE,NA,NA
RW,59,1,37,0,0.6271186440677966,0,19,2.0033144508360303,0.2700444444444445,1.8556433206118676e-5,0.6271000876345905,-1.8556433206118676e-5,33795.21468926554,0,FALSE,NA,NA
PR,53,7,36,0,0.6792452830188679,0,18,1.9915231741582768,0.24869927159209157,3.0927388676864456e-4,0.6789360091320993,-3.0927388676864456e-4,2196.258113207547,0,FALSE,NA,NA
XK,45,4,13,3,0.28888888888888886,0.06666666666666667,30,2.8760408407326006,0.09734907551793272,6.185477735372892e-5,0.28882703411153515,0.06660481188931294,4670.437777777777,1077.7933333333333,FALSE,NA,NA
UY,44,7,12,0,0.2727272727272727,0,15,1.8007896157760526,0.3095703125,1.7319337659044097e-4,0.27255407935068227,-1.7319337659044097e-4,1574.698051948052,0,FALSE,NA,NA
KH,41,2,7,0,0.17073170731707318,0,18,2.3116713773786235,0.17082179132040626,7.42257328244747e-5,0.1706574815842487,-7.42257328244747e-5,2300.168699186992,0,FALSE,NA,NA
KY,36,1,0,0,0,0,18,2.4285289367007628,0.13349946600213597,7.42257328244747e-5,-7.42257328244747e-5,-7.42257328244747e-5,0,0,FALSE,NA,NA
NP,35,3,1,0,0.02857142857142857,0,19,2.402654996202214,0.14403292181069957,1.6700789885506806e-4,0.028404420672573504,-1.6700789885506806e-4,171.07830687830688,0,FALSE,NA,NA
ML,34,5,13,1,0.38235294117647056,0.029411764705882353,21,2.6657235883798136,0.09533607681755829,7.42257328244747e-5,0.3822787154436461,0.029337538973057877,5151.218137254901,396.24754901960785,FALSE,NA,NA
