citing_country,citing_year,n_citations,scr_any,scr_majority,expected_scr,excess_scr_any
IT,2017,423,0.3664302600472813,0.2364066193853428,0.040935491652697796,0.3254947683945835
IT,2018,437,0.2311212814645309,0.09839816933638444,0.040935491652697796,0.1901857898118331
IT,2019,115,0.21739130434782608,0.12173913043478261,0.040935491652697796,0.17645581269512828
IT,2020,386,0.24352331606217617,0.09844559585492228,0.040935491652697796,0.20258782440947837
IT,2021,507,0.25443786982248523,0.14595660749506903,0.040935491652697796,0.21350237816978743
IT,2022,542,0.3505535055350554,0.14760147601476015,0.040935491652697796,0.3096180138823576
IT,2023,517,0.28433268858800775,0.16827852998065765,0.040935491652697796,0.24339719693530995
IT,2024,636,0.3836477987421384,0.2138364779874214,0.040935491652697796,0.3427123070894406
IT,2025,428,0.2733644859813084,0.102803738317757,0.040935491652697796,0.2324289943286106
NL,2007,5,0.2,0.2,0.03509640067050579,0.16490359932949422
NL,2008,45,0.6888888888888889,0.06666666666666667,0.03509640067050579,0.6537924882183831
NL,2009,4,0,0,0.03509640067050579,-0.03509640067050579
NL,2010,10,0.4,0.1,0.03509640067050579,0.36490359932949423
NL,2012,41,0.12195121951219512,0.04878048780487805,0.03509640067050579,0.08685481884168933
NL,2013,27,0.4444444444444444,0,0.03509640067050579,0.40934804377393863
NL,2014,67,0.2537313432835821,0.14925373134328357,0.03509640067050579,0.2186349426130763
NL,2015,200,0.12,0.11,0.03509640067050579,0.0849035993294942
NL,2016,37,0.16216216216216217,0.16216216216216217,0.03509640067050579,0.12706576149165638
NL,2017,205,0.34146341463414637,0.04390243902439024,0.03509640067050579,0.3063670139636406
NL,2018,74,0.47297297297297297,0.06756756756756757,0.03509640067050579,0.4378765723024672
NL,2019,227,0.18502202643171806,0.05726872246696035,0.03509640067050579,0.14992562576121227
NL,2020,50,0.24,0.02,0.03509640067050579,0.2049035993294942
NL,2021,410,0.23902439024390243,0.07560975609756097,0.03509640067050579,0.20392798957339664
NL,2022,260,0.18461538461538463,0.13846153846153847,0.03509640067050579,0.14951898394487884
NL,2023,210,0.30952380952380953,0.10476190476190476,0.03509640067050579,0.27442740885330374
NL,2024,279,0.25089605734767023,0.06093189964157706,0.03509640067050579,0.21579965667716444
NL,2025,152,0.375,0.05921052631578947,0.03509640067050579,0.3399035993294942
US,2007,148,0.7297297297297297,0.44594594594594594,0.2902473572546376,0.43948237247509214
US,2008,124,0.6612903225806451,0.3064516129032258,0.2902473572546376,0.37104296532600756
US,2009,113,0.7256637168141593,0.12389380530973451,0.2902473572546376,0.43541635955952174
US,2010,80,0.6,0.3625,0.2902473572546376,0.3097526427453624
US,2011,129,0.7131782945736435,0.1937984496124031,0.2902473572546376,0.4229309373190059
US,2012,146,0.726027397260274,0.5273972602739726,0.2902473572546376,0.4357800400056364
US,2013,142,0.5422535211267606,0.45774647887323944,0.2902473572546376,0.25200616387212305
US,2014,173,0.5722543352601156,0.34104046242774566,0.2902473572546376,0.282006978005478
US,2015,299,0.5986622073578596,0.3879598662207358,0.2902473572546376,0.308414850103222
US,2016,210,0.5619047619047619,0.21904761904761905,0.2902473572546376,0.27165740465012433
US,2017,294,0.5476190476190477,0.2789115646258503,0.2902473572546376,0.2573716903644101
US,2018,306,0.5163398692810458,0.43790849673202614,0.2902473572546376,0.22609251202640823
US,2019,651,0.5837173579109063,0.46390168970814133,0.2902473572546376,0.2934700006562687
US,2020,288,0.625,0.40625,0.2902473572546376,0.3347526427453624
US,2021,479,0.6617954070981211,0.35908141962421714,0.2902473572546376,0.37154804984348355
US,2022,616,0.4707792207792208,0.19642857142857142,0.2902473572546376,0.18053186352458322
US,2023,763,0.5307994757536042,0.3735255570117955,0.2902473572546376,0.24055211849896663
US,2024,425,0.571764705882353,0.20705882352941177,0.2902473572546376,0.2815173486277154
US,2025,800,0.52375,0.295,0.2902473572546376,0.23350264274536248
