citing_country,citing_year,n_citations,scr_any,scr_majority,expected_scr,excess_scr_any
DZ,2020,9,0.7777777777777778,0,6.185477735372891e-4,0.7771592300042405
DZ,2021,20,0.2,0.2,6.185477735372891e-4,0.19938145222646272
DZ,2022,44,0.022727272727272728,0.022727272727272728,6.185477735372891e-4,0.022108724953735438
DZ,2023,7,0.2857142857142857,0.2857142857142857,6.185477735372891e-4,0.2850957379407484
DZ,2025,49,0.24489795918367346,0.20408163265306123,6.185477735372891e-4,0.24427941141013618
EE,2013,9,0.4444444444444444,0,0.001311321279899053,0.44313312316454534
EE,2016,18,0.6111111111111112,0.05555555555555555,0.001311321279899053,0.6097997898312121
EE,2018,1,0,0,0.001311321279899053,-0.001311321279899053
EE,2020,3,0,0,0.001311321279899053,-0.001311321279899053
EE,2021,34,0,0,0.001311321279899053,-0.001311321279899053
EE,2022,12,0.25,0,0.001311321279899053,0.24868867872010095
EE,2023,14,0,0,0.001311321279899053,-0.001311321279899053
EE,2024,23,0.17391304347826086,0.17391304347826086,0.001311321279899053,0.1726017221983618
EE,2025,1,0,0,0.001311321279899053,-0.001311321279899053
EG,2009,23,0.043478260869565216,0.043478260869565216,0.0016082242111969517,0.04187003665836826
EG,2020,122,0.09016393442622951,0.00819672131147541,0.0016082242111969517,0.08855571021503256
EG,2023,17,0.058823529411764705,0.058823529411764705,0.0016082242111969517,0.05721530520056775
EG,2024,24,0,0,0.0016082242111969517,-0.0016082242111969517
EG,2025,16,0.1875,0,0.0016082242111969517,0.18589177578880306
ES,2007,1,1,0,0.028855253635514538,0.9711447463644854
ES,2008,36,0.3611111111111111,0.05555555555555555,0.028855253635514538,0.33225585747559655
ES,2009,2,0,0,0.028855253635514538,-0.028855253635514538
ES,2010,1,0,0,0.028855253635514538,-0.028855253635514538
ES,2011,33,0.5151515151515151,0,0.028855253635514538,0.4862962615160006
ES,2012,28,0.32142857142857145,0.14285714285714285,0.028855253635514538,0.2925733177930569
ES,2013,55,0.2727272727272727,0.07272727272727272,0.028855253635514538,0.24387201909175818
ES,2014,28,0.07142857142857142,0.07142857142857142,0.028855253635514538,0.042573317793056883
ES,2015,61,0.3114754098360656,0.26229508196721313,0.028855253635514538,0.28262015620055103
ES,2016,105,0.44761904761904764,0.3142857142857143,0.028855253635514538,0.4187637939835331
ES,2017,256,0.26953125,0.1875,0.028855253635514538,0.24067599636448547
ES,2018,142,0.20422535211267606,0.09859154929577464,0.028855253635514538,0.17537009847716153
ES,2019,218,0.21559633027522937,0.07339449541284404,0.028855253635514538,0.18674107663971484
ES,2020,348,0.20402298850574713,0.10057471264367816,0.028855253635514538,0.1751677348702326
ES,2021,377,0.30238726790450926,0.16445623342175067,0.028855253635514538,0.2735320142689947
ES,2022,227,0.3436123348017621,0.08370044052863436,0.028855253635514538,0.31475708116624757
ES,2023,297,0.32996632996632996,0.1111111111111111,0.028855253635514538,0.3011110763308154
ES,2024,369,0.3170731707317073,0.11382113821138211,0.028855253635514538,0.28821791709619277
ES,2025,521,0.29750479846449135,0.1324376199616123,0.028855253635514538,0.2686495448289768
FI,2007,21,0.047619047619047616,0,0.009872022465655135,0.03774702515339248
FI,2009,9,0.1111111111111111,0.1111111111111111,0.009872022465655135,0.10123908864545597
FI,2010,6,0.5,0,0.009872022465655135,0.49012797753434484
FI,2011,16,0,0,0.009872022465655135,-0.009872022465655135
FI,2012,7,0,0,0.009872022465655135,-0.009872022465655135
FI,2013,15,0.3333333333333333,0.3333333333333333,0.009872022465655135,0.32346131086767815
FI,2014,31,0.4838709677419355,0,0.009872022465655135,0.47399894527628034
FI,2015,34,0.2647058823529412,0.08823529411764706,0.009872022465655135,0.254833859887286
FI,2016,26,0.5,0.23076923076923078,0.009872022465655135,0.49012797753434484
FI,2017,26,0.38461538461538464,0.23076923076923078,0.009872022465655135,0.3747433621497295
FI,2018,82,0.24390243902439024,0.17073170731707318,0.009872022465655135,0.2340304165587351
FI,2019,136,0.20588235294117646,0.09558823529411764,0.009872022465655135,0.19601033047552133
FI,2020,154,0.33766233766233766,0.2597402597402597,0.009872022465655135,0.3277903151966825
FI,2021,253,0.3438735177865613,0.1383399209486166,0.009872022465655135,0.3340014953209061
FI,2022,125,0.496,0.296,0.009872022465655135,0.48612797753434484
FI,2023,164,0.3597560975609756,0.17073170731707318,0.009872022465655135,0.34988407509532043
FI,2024,198,0.1919191919191919,0.15656565656565657,0.009872022465655135,0.18204716945353677
FI,2025,164,0.32926829268292684,0.09146341463414634,0.009872022465655135,0.3193962702172717
FR,2007,23,0.43478260869565216,0.13043478260869565,0.03328405569404153,0.40149855300161064
FR,2008,9,0.2222222222222222,0.1111111111111111,0.03328405569404153,0.18893816652818068
FR,2009,2,0,0,0.03328405569404153,-0.03328405569404153
FR,2010,22,0.09090909090909091,0.09090909090909091,0.03328405569404153,0.05762503521504938
FR,2011,53,0.37735849056603776,0,0.03328405569404153,0.34407443487199624
